,article_id,image_file_path_x,is_rgb_x,max_ratio_x,num_high_ratios_x,proportion_high_ratio_pixels_x,mean_delta_x,euclidean_distance_metric_x,image_file_path_y,is_rgb_y,max_ratio_y,num_high_ratios_y,proportion_high_ratio_pixels_y,mean_delta_y,euclidean_distance_metric_y
22,60005,Images/60005/elife-60005-fig2-v1.jpg,1,109.70588024769924,88.0,0.0713670033670033,0.0488085400003487,10.737985014242977,Images/60005/elife-60005-fig5-v1.jpg,1,10.991154953765315,93.0,0.0296976090014064,0.0334352301872031,11.31370849898476
23,15910,Images/15910/elife-15910-fig3-v3.jpg,1,14.025117892903232,4.0,0.002382762991128,0.0502048339585335,17.50735135169495,Images/15910/elife-15910-fig1-v2.jpg,1,9.053030937872482,24.0,0.0282993197278911,0.0190149881886397,9.081908183646023
24,16351,Images/16351/elife-16351-fig3-v2.jpg,1,106.07637322197782,194.0,0.1911271560369033,0.1126922172836222,48.015622175401546,Images/16351/elife-16351-fig2-v2.jpg,1,7.571709790798971,17.0,0.0324339839265212,0.0416501596047454,29.542772873552263
25,57502,Images/57502/elife-57502-fig5-v2.jpg,1,61.86253774998145,204.0,0.0299169859514687,0.0396622232675547,14.0,Images/57502/elife-57502-fig3-v2.jpg,1,10.218654194494851,45.0,0.0080481423338566,0.0505680336935472,16.401219466856727
26,22509,Images/22509/elife-22509-fig1-v2.jpg,1,63.56593464174341,267.0,0.0980481927710843,0.1393894595881384,7.0,Images/22509/elife-22509-fig5-v2.jpg,1,9.018841631131764,15.0,0.0043976608187134,0.0340297945304137,35.89445121704246
27,1998,Images/01998/elife-01998-fig3-v1.jpg,1,78.61985416312307,34.0,0.0484204413472706,0.0536348154951178,22.47220505424423,Images/01998/elife-01998-fig6-v1.jpg,1,6.528512569067009,2.0,0.0003106332138590204,0.0218258300514473,69.75916320602175
28,45310,Images/45310/elife-45310-fig8-v2.jpg,1,22.130592353847597,33.0,0.0153401360544217,0.0446538873264109,14.422205101855956,Images/45310/elife-45310-fig3-v1.jpg,1,8.78390297847808,19.0,0.01428810720268,0.03535247000626,25.61249694973139
29,54868,Images/54868/elife-54868-fig7-v2.jpg,1,22.44842418143988,28.0,0.0427096774193548,0.0077517841061657,6.082762530298219,Images/54868/elife-54868-fig1-v2.jpg,1,12.34306357719914,39.0,0.067336860670194,0.0162483255731585,17.24642784226795
30,28974,Images/28974/elife-28974-fig3-v3.jpg,1,23.97286295585433,28.0,0.0185987815491731,0.0344276259969267,2.0,Images/28974/elife-28974-fig3-v2.jpg,1,11.288993042118946,21.0,0.015343777197563,0.031086989865377,2.0
31,28974,Images/28974/elife-28974-fig3-v3.jpg,1,23.97286295585433,28.0,0.0185987815491731,0.0344276259969267,2.0,Images/28974/elife-28974-fig5-v2.jpg,1,10.81725780903716,38.0,0.0174624624624624,0.0255107771864926,10.816653826391969
32,51781,Images/51781/elife-51781-fig3-v2.jpg,1,34.96737283009752,49.0,0.0717329796640141,0.0696553003445812,17.0,Images/51781/elife-51781-fig11-v3.jpg,1,10.124023402505706,50.0,0.0373993808049535,0.1105980021048487,19.209372712298546
33,51781,Images/51781/elife-51781-fig3-v2.jpg,1,34.96737283009752,49.0,0.0717329796640141,0.0696553003445812,17.0,Images/51781/elife-51781-fig6-v2.jpg,1,10.394966842388891,189.0,0.109830303030303,0.1249447982655574,15.811388300841896
34,50807,Images/50807/elife-50807-fig7-v2.jpg,1,49.02882679200575,205.0,0.1337328094302554,0.2015223122021696,7.280109889280518,Images/50807/elife-50807-fig1-v2.jpg,1,9.383530262458256,1.0,0.000733464309102816,0.1492035190875084,68.23088206355911
35,50807,Images/50807/elife-50807-fig7-v2.jpg,1,49.02882679200575,205.0,0.1337328094302554,0.2015223122021696,7.280109889280518,Images/50807/elife-50807-fig6-v2.jpg,1,10.92150978582048,135.0,0.0416157760814249,0.0570558542463486,4.47213595499958
36,51453,Images/51453/elife-51453-fig4-v2.jpg,1,20.950794836291468,46.0,0.0188039215686274,0.022186609052419,13.81856967817682,Images/51453/elife-51453-fig6-v3.jpg,1,10.371858524781082,47.0,0.0075047080979284,0.0374767701391065,4.038843615231785
37,42988,Images/42988/elife-42988-fig7-v2.jpg,1,31.39660287401956,43.0,0.0263492063492063,0.0228231963191839,10.516648189186457,Images/42988/elife-42988-fig4-v2.jpg,1,10.148824247402224,103.0,0.091082251082251,0.0284745129246224,14.866068747318506
38,42988,Images/42988/elife-42988-fig7-v2.jpg,1,31.39660287401956,43.0,0.0263492063492063,0.0228231963191839,10.516648189186457,Images/42988/elife-42988-fig1-v2.jpg,1,10.617481837236078,26.0,0.0462250712250712,0.0491717264369193,16.401219466856727
39,50576,Images/50576/elife-50576-fig8-v2.jpg,1,69.72624796195507,290.0,0.5938620071684588,0.2052141707135558,12.649110640673518,Images/50576/elife-50576-fig3-v2.jpg,1,11.033161965891663,3.0,0.0013587891296869,0.1954700088312526,33.301651610693426
40,16415,Images/16415/elife-16415-fig1-v1.jpg,1,32.75415579417437,131.0,0.3359190853122251,0.0658451579814264,18.439088914585778,Images/16415/elife-16415-fig2-v2.jpg,1,10.416183696281278,16.0,0.0112155108128262,0.0522874224674686,12.649110640673518
41,60917,Images/60917/elife-60917-fig2-v2.jpg,1,85.92081893095227,42.0,0.0336626506024096,0.0833032088353611,22.0,Images/60917/elife-60917-fig4-v2.jpg,1,10.460470662509689,33.0,0.0767336010709504,0.0889907004057187,26.0768096208106
42,3198,Images/03198/elife-03198-fig4-v4.jpg,1,63.29076439020011,21.0,0.0146043613707165,0.0311931599429023,13.038404810405298,Images/03198/elife-03198-fig5-v4.jpg,1,8.339795552322878,19.0,0.01919921875,0.0426732190136643,12.0
43,3198,Images/03198/elife-03198-fig4-v4.jpg,1,63.29076439020011,21.0,0.0146043613707165,0.0311931599429023,13.038404810405298,Images/03198/elife-03198-fig7-v4.jpg,1,10.227063315502503,23.0,0.0311379928315412,0.1016513370915347,17.72004514666935
44,3198,Images/03198/elife-03198-fig2-v2.jpg,1,24.715496495877677,24.0,0.0055718475073313,0.0260463304068406,8.913470787475319,Images/03198/elife-03198-fig5-v4.jpg,1,8.339795552322878,19.0,0.01919921875,0.0426732190136643,12.0
45,3198,Images/03198/elife-03198-fig2-v2.jpg,1,24.715496495877677,24.0,0.0055718475073313,0.0260463304068406,8.913470787475319,Images/03198/elife-03198-fig7-v4.jpg,1,10.227063315502503,23.0,0.0311379928315412,0.1016513370915347,17.72004514666935
46,53972,Images/53972/elife-53972-fig5-v1.jpg,1,36.15545461694956,127.0,0.2937860082304527,0.0418999819458686,21.54065922853801,Images/53972/elife-53972-fig6-v1.jpg,1,9.00367654442745,36.0,0.0571557271557271,0.1311205627670752,21.42423444000792
